,Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
1325,Fabolous,Baby Don't Go,2007,23,2007-11-07,20,Rap,0.09048864001395177,0.8258877434135167,0.6712416214490904,0.09090909090909091,0.3147546241188116,0.4836178560067861,1
1326,Shwayze,Corona And Lime,2008,23,2008-08-14,8,Rap,0.173822171030099,0.8579610538373424,0.7521012873709969,0.6363636363636364,0.3162718408279315,0.9098716997137102,4
1327,Bowling For Soup,1985,2004,23,2004-11-10,20,"Pop-Punk,Rock",0.0002450721559993885,0.5647193585337915,0.8840302159804234,0.3636363636363636,0.4394747716465502,0.9204750291591561,4
1328,Pharrell Williams,Come Get It Bae,2014,23,2014-08-08,15,"R&;B,Pop",0.2719819130859288,0.9404352806414662,0.7893392914139801,0.0,0.4406342705949833,0.9119923656027993,1
1329,Kenny Chesney,American Kids,2014,23,2014-08-01,20,"Country,Rock",0.04866849990891594,0.7101947308132874,0.5669752101287371,0.6363636363636364,0.7486107599035394,0.882303043155551,4
1330,Boys Like Girls,The Great Escape,2007,23,2007-09-19,25,"Rock,Alternative Rock,Pop-Punk,Pop-Rock",0.001694973345949042,0.3550973654066437,0.9404191935312267,0.09090909090909091,0.6242544976840858,0.4984625172304104,1
1331,Rob Thomas,Her Diamonds,2009,23,2009-07-16,20,Pop,0.01625533508423047,0.5063001145475372,0.9233961059687201,0.6363636363636364,0.2398435909929136,0.8801823772664616,4
1332,T.I.,U Don't Know Me,2005,23,2005-04-06,20,Rap,0.05071349453507906,0.7628865979381443,0.6425151611873604,0.09090909090909091,0.2170730052609181,0.5207295090658468,1
1333,Bon Jovi,Who Says You Can't Go Home,2006,23,2006-04-12,26,Rock,0.04468076038789785,0.4856815578465064,0.8819023300351101,0.6363636363636364,0.5117830996860717,0.8133814017601528,4
1334,Sara Bareilles,Brave,2014,23,2014-02-14,42,"Power Pop,Pop-Rock,Pop,Rock",0.005130564317903086,0.5017182130584192,0.8297691243749334,0.9090909090909092,0.8409142772559346,0.7667267522001908,0
1335,matchbox twenty,Bright Lights,2003,23,2003-12-02,21,"Rock,Alternative Rock,Pop-Rock",0.01369909180152656,0.2359679266895762,0.7191190552186403,0.3636363636363636,0.1941358957437753,0.1750609691443113,0
1336,Pentatonix,Hallelujah,2017,23,2017-01-07,11,"A Cappella,Christmas,Pop",0.4805713649545671,0.2875143184421535,0.3424832428981807,0.6363636363636364,0.2541029610396017,0.3510762379387127,2
1337,Kid Rock,All Summer Long,2008,23,2008-09-11,20,"Country,Rock",0.02167457084356273,0.6723940435280641,0.8595595276093202,0.6363636363636364,0.3347683160744793,0.9035097020464427,4
1338,The Script,For The First Time,2011,23,2011-05-19,29,"Ireland,Rock",0.03353553967530884,0.3241695303550974,0.6095329290350037,0.8181818181818182,0.7714121833735252,0.342593574382356,0
1339,Alanis Morissette,Hands Clean,2002,23,2002-03-19,20,Rock,0.001960822647350247,0.4581901489117984,0.8127460368124267,0.6363636363636364,0.3159881336384213,0.5143675113985793,0
1340,Jessie J,Price Tag,2011,23,2011-05-05,20,"Pop,Rap",0.02872980230382551,0.6013745704467354,0.8244494095116501,0.4545454545454546,0.7790846125854973,0.689322447248436,0
1341,J. Cole,For Whom The Bell Tolls,2016,23,2016-12-31,2,Rap,0.5480561876179503,0.552119129438717,0.3829130758591339,0.9090909090909092,0.1593570948383793,0.1591559749761425,2
1342,John Legend,Love Me Now,2016,23,2016-12-24,19,"Soundtrack,Gaming,R&;B",0.5848660908888864,0.3470790378006873,0.7627407170975635,0.7272727272727273,0.4559791290189282,0.7221927685293181,4
1343,Colbie Caillat,I Do,2011,23,2011-02-24,9,Rock,0.224947036684177,0.6208476517754868,0.8733907862538568,0.8181818181818182,0.5930652094807543,0.9787933411091083,4
1344,Carrie Underwood,Undo It,2010,23,2010-06-24,20,Country,0.1124723322452053,0.415807560137457,0.8340248962655601,0.1818181818181818,0.6632333985037528,0.6500901283002862,1
1345,Rascal Flatts,These Days,2002,23,2002-12-03,20,Country,0.3169717948615174,0.5429553264604812,0.768060431960847,0.6363636363636364,0.2049167689451643,0.3012405895451172,2
1346,Daya,Hide Away,2016,23,2016-03-12,27,"Electro-Pop,Pop",0.2300595232495848,0.8843069873997709,0.7925311203319502,1.0,0.2855142809564632,0.4571095323931715,2
1347,George Strait,She'll Leave You With A Smile,2002,23,2002-12-24,20,"Country,Rock",0.1380347650722444,0.4169530355097365,0.274390892648154,0.6363636363636364,0.5347448793936067,0.09977733008164563,2
1348,Tory Lanez,Say It,2016,23,2016-02-05,24,"Alternative R&;B,Trap,Rap,Canada,R&;B",0.08813689619386418,0.4959908361970218,0.5031386317693372,1.0,0.3614984673644219,0.2248966175379069,2
1349,Eminem,No Love,2010,23,2010-07-08,20,"Pop,Rap",0.1216748080629394,0.4684994272623139,0.9319076497499734,1.0,0.4980603062804136,0.3129042519351076,0
1350,Eminem,Greatest,2018,23,2018-09-15,2,Rap,0.04508975931313047,0.7972508591065293,0.7244387700819236,0.09090909090909091,0.1930874126521072,0.3521365708832574,1
1351,Amerie,Why Don't We Fall In Love,2002,23,2002-08-27,19,R&;B,0.06881169697662268,0.5017182130584192,0.7627407170975635,1.0,0.2546272025854359,0.6511504612448309,4
1352,Kylie Minogue,Love At First Sight,2002,23,2002-09-03,16,"House,Electronic,Dance-Pop,Pop",0.02944555042298259,0.561282932416953,0.7638046600702203,0.2727272727272727,0.470435860588754,0.4719541936167956,1
1353,Lonestar,My Front Porch Looking In,2003,23,2003-06-24,22,Country,0.05429223513086452,0.1867124856815578,0.8723268432812,0.4545454545454546,0.9674291811347053,0.4921005195631429,0
1354,Keith Urban,Somebody Like You,2002,23,2002-10-29,20,Country,0.1104273376190422,0.5853379152348224,0.8340248962655601,0.3636363636363636,0.3842505504536231,0.6585727918566429,1
1355,Dr. Dre,The Next Episode,2000,23,2000-07-25,20,"G-Funk,West Coast,Gangsta Rap,Memes,Rap",0.02872980230382551,0.9266895761741123,0.9074369613788701,0.9090909090909092,0.2872658644743091,0.2906372600996713,2
1356,Troye Sivan,Youth,2016,23,2016-04-02,18,Pop,0.06390370987383119,0.5899198167239404,0.7244387700819236,0.6363636363636364,0.263903194172901,0.5907114834057896,4
1357,Destiny's Child,Girl,2005,23,2005-05-25,19,"Producer,R&;B,Pop",0.3169717948615174,0.5200458190148912,0.7350781998084902,0.5454545454545454,0.2486631840581229,0.5525394974021844,4
1358,Dean Lewis,Be Alright,2019,23,2019-03-30,29,"Rock,Alternative Pop,Alternative Rock,Indie Pop,Indie Rock,Singer-Songwriter,Alternative,Indie,Australia,Pop",0.5572586634356843,0.5085910652920963,0.5637833812107671,1.0,0.4799030461517587,0.4465062029477256,2
1359,Kenny Chesney,Come Over,2012,23,2012-07-20,20,"Country,Rock",0.1022473591143897,0.4043528064146621,0.6893286519842537,0.09090909090909091,0.7852829979215363,0.4730145265613403,1
1360,Alien Ant Farm,Smooth Criminal,2001,23,2001-11-06,20,"Adult Alternative,Funk Rock,Hard Rock,Post-Grunge,Pop-Rock,Nu-Metal,Cover,Alternative Metal,Alternative Rock,Rock",0.003228719315571383,0.6185567010309279,0.9659538248749866,0.8181818181818182,0.48236389764338,0.8854840419891847,4
1361,Avant,Separated,2000,23,2000-05-16,20,R&;B,0.2525544641373791,0.7846506300114546,0.4510054261091605,0.0,0.367110935678646,0.6447884635775634,1
1362,Rihanna,Birthday Cake,2012,24,2012-05-04,20,"Remix,Rap,R&;B,Pop",0.327196767992333,0.6746849942726232,0.8191296946483668,0.2727272727272727,0.1930195696285286,0.3118439189905631,1
1363,Lonestar,I'm Already There,2001,24,2001-06-19,20,"Pop Country,Ballad,Adult Contemporary,Country",0.6237209887859857,0.3024054982817869,0.360570273433344,0.2727272727272727,0.5216388407477535,0.1973279609797476,3
1364,5 Seconds Of Summer,She Looks So Perfect,2014,24,2014-06-13,20,"Australia,Punk Rock,Pop-Rock,Pop,Rock",0.0005794287773770588,0.436426116838488,0.95212256623045,0.8181818181818182,0.6864912204959941,0.4306012087795568,0
1365,Paramore,Still Into You,2013,24,2013-11-15,20,"Pop-Rock,Pop,Rock",0.01001810147443295,0.5601374570446734,0.9223321629960635,0.4545454545454546,0.5383775649288571,0.774149082812003,4
1366,Avril Lavigne,When You're Gone,2007,24,2007-09-05,20,"Pop-Rock,Canada,Pop",0.1932496199786486,0.3951890034364262,0.7052877965741037,0.3636363636363636,0.5755185365643058,0.1411303149188845,0
1367,Ludacris,Area Codes,2001,24,2001-09-04,17,Rap,0.4079740557257764,0.8556701030927835,0.6723055644217469,0.8181818181818182,0.3220446653797051,0.622521471742127,2
1368,Keri Hilson,Pretty Girl Rock,2011,24,2011-03-24,22,"R&;B,Rap",0.2075645823617905,0.6334478808705611,0.8659431854452602,1.0,0.6864233774724156,0.9172940303255224,4
1369,Mandy Moore,I Wanna Be With You,2000,24,2000-08-08,17,Pop,0.01615308535292231,0.4604810996563574,0.9063730184062134,0.7272727272727273,0.6248527498010965,0.6384264659102958,0
1370,Floetry,Say Yes,2003,24,2003-06-10,20,Rap,0.2157445608664429,0.7262313860252004,0.363762102351314,0.4545454545454546,0.4266894454757954,0.4168168805004772,3
1371,Brandy,Almost Doesn't Count,1999,24,1999-07-12,20,"Soul,Pop,Soul Pop,R&;B",0.5051113004685247,0.6517754868270332,0.5180338333865304,0.0,0.1410148082817828,0.4698335277277065,3
1372,Gavin DeGraw,In Love With A Girl,2008,24,2008-05-22,23,"Pop-Rock,Rock",0.01973182594870777,0.3734249713631157,0.9042451324609001,0.2727272727272727,0.6980862099803256,0.6914431131375252,1
1373,John Michael Montgomery,Letters From Home,2004,24,2004-05-26,20,Country,0.3752541417071665,0.6082474226804123,0.6063411001170337,0.0,0.4891543675488315,0.3744035627186937,3
1374,Panic! At The Disco,"Hey Look Ma, I Made It",2019,24,2019-06-29,11,"Pop-Rock,Jazz Fusion,Alternative,Alternative Pop,Electro-Pop,Pop",0.01400584099545103,0.5315005727376861,0.8265772954569635,0.4545454545454546,0.3652298336612412,0.5779874880712543,4
1375,2 Chainz,No Lie,2012,24,2012-09-07,26,"Canada,Trap,Rap",0.01758458159123649,0.5967926689576174,0.6478348760506437,0.5454545454545454,0.5081442466032231,0.6108578093521366,4
1376,Blake Shelton,Sure Be Cool If You Did,2013,24,2013-03-29,20,"Country,Rock",0.2607344426420316,0.5303550973654066,0.7127353973827002,1.0,0.543262262626512,0.5801081539603437,2
1377,Savage Garden,Crash And Burn,2000,24,2000-05-30,20,"Pop-Rock,Pop",0.1932496199786486,0.5360824742268041,0.586126183636557,0.3636363636363636,0.3288042975471663,0.188845297423391,3
1378,Dan + Shay,Speechless,2019,24,2019-01-12,27,Country,0.3640066712632693,0.5761741122565864,0.4063198212575806,0.09090909090909091,0.5378779935734153,0.3722828968296045,3
1379,Kandi,Don't Think I'm Not,2000,24,2000-10-03,24,"Rap,Pop,R&;B",0.06758470020092482,0.8545246277205041,0.602085328226407,1.0,0.526023967089966,0.4221185452232001,2
1380,Lil Uzi Vert,New Patek,2018,24,2018-10-06,7,"Trap,Cloud Rap,Rap",0.03752327919632693,0.8442153493699884,0.7755080327694436,0.7272727272727273,0.594212373333991,0.7243134344184075,4
1381,Randy Houser,Runnin' Outta Moonlight,2013,24,2013-08-16,20,"Country,Rock",0.0361940326893209,0.4730813287514318,0.7925311203319502,0.1818181818181818,0.7604956241249792,0.7783904145901814,1
1382,New Boyz,You're A Jerk,2009,24,2009-08-13,20,Rap,0.1564397167077125,0.9369988545246277,0.4254707947654006,0.3636363636363636,0.3104126706097854,0.5164881772876684,1
1383,Katy Perry,This Is How We Do,2014,24,2014-09-19,18,"Dance-Pop,Pop",0.02075432326178933,0.6609392898052691,0.6169805298436004,0.8181818181818182,0.2916263206261293,0.8102004029265191,4
1384,Daughtry,Feels Like Tonight,2008,24,2008-04-24,20,"Pop,Post-Grunge,Alternative,Alternative Rock,Pop-Rock,Rock",0.000937302836955605,0.4524627720504009,0.9116927332694967,0.5454545454545454,0.5073918057962612,0.329869579047821,0
1385,Phillip Phillips,"Gone, Gone, Gone",2013,24,2013-09-06,30,"Folk Rock,Pop-Rock,Rock",0.131899781193755,0.6311569301260023,0.6233641876795404,0.5454545454545454,0.4273123677831983,0.494221185452232,4
1386,Post Malone,Over Now,2018,24,2018-05-12,3,"Pop,Alternative Rock",0.1421247543245706,0.5223367697594501,0.7669964889881903,0.3636363636363636,0.7111737459833849,0.1549146431979642,0
1387,Lil Pump,Esskeetit,2018,24,2018-04-28,12,"Trap,Rap",0.02341281627580139,0.9404352806414662,0.4776040004255772,1.0,0.5625543515132079,0.6956844449157036,4
1388,Jennifer Hudson,Spotlight,2008,24,2008-11-06,21,"R&;B,Pop",0.04580550743228757,0.6804123711340206,0.710607511437387,1.0,0.3716934235439961,0.6617537906902768,4
1389,Simple Plan,Perfect,2003,24,2003-12-16,20,"Pop-Punk,Canada,Qu\xc3\xa9bec,Rock",0.02791180445336026,0.436426116838488,0.6552824768592403,0.2727272727272727,0.6629496913142428,0.5535998303467289,1
1390,Justin Bieber,All That Matters,2013,24,2013-11-01,8,"Canada,Pop",0.005467988431220001,0.6701030927835051,0.4818597723162038,0.09090909090909091,0.5004779849388488,0.1146219913052699,1
1391,Carrie Underwood,Something In The Water,2014,24,2014-10-17,20,"Christian,Country",0.02484431251411557,0.3871706758304696,0.8904138738163635,0.6363636363636364,0.5615243710643336,0.06595270915067332,0
1392,2 Pistols,She Got It,2008,24,2008-04-17,20,Rap,0.004404591225615178,0.4627720504009164,0.7350781998084902,0.9090909090909092,0.5263385120174664,0.250344608206977,0
1393,"Martin Garrix, Bebe Rexha",In The Name Of Love,2016,24,2016-12-10,23,"Nederland,Future Bass,Electro-Pop,Dance-Pop,Pop",0.1114498349321238,0.4444444444444444,0.4924992020427705,0.3636363636363636,0.5259191187807992,0.1411303149188845,3
1394,Sammie,I Like It,2000,24,2000-04-11,20,Pop,0.01032485066835741,0.8167239404352805,0.6382593892967336,0.8181818181818182,0.5010824046034574,0.8663980489873822,4
1395,Staind,So Far Away,2003,24,2003-11-04,28,"Hard Rock,Alternative Rock,Rock",0.01226759556321238,0.3367697594501718,0.8936057027343334,0.5454545454545454,0.5549497653248139,0.1284063195843495,0
1396,Keyshia Cole,I Remember,2008,24,2008-02-27,20,"R&;B,Rap",0.2075645823617905,0.3539518900343642,0.7233748271092669,0.4545454545454546,0.4968576344987941,0.2842752624324038,0
1397,Calvin Harris,My Way,2016,24,2016-10-08,10,"Tropical House,Pop",0.09560112657935957,0.8087056128293242,0.9116927332694967,0.3636363636363636,0.4395672848605209,0.5313328385112925,1
1398,Musiq Soulchild,Love,2001,24,2001-04-03,21,R&;B,0.3496917088801274,0.5223367697594501,0.3499308437067773,0.09090909090909091,0.3146682784524389,0.3224472484360089,3
1399,5 Seconds Of Summer,Everything I Didn't Say,2014,24,2014-08-01,0,"Australia,Punk Rock,Pop-Rock,Pop,Rock",0.01768683132254465,0.3035509736540664,0.9127566762421534,0.8181818181818182,0.7784801929208887,0.3691018979959708,0
1400,The Red Jumpsuit Apparatus,Face Down,2007,24,2007-04-25,43,Rock,0.0006775885194328885,0.4948453608247423,0.9319076497499734,0.6363636363636364,0.2728399706424734,0.4549888665040823,0
1401,AFI,Miss Murder,2006,24,2006-06-21,20,"Post-Hardcore,Alternative Rock,Pop-Punk,Emo,Rock",0.0002225772151115942,0.2233676975945017,0.8691350143632302,0.7272727272727273,0.5846896798426042,0.6903827801929805,0
1402,Travis Scott,Carousel,2018,24,2018-08-18,2,"West Coast,Trap,Rap",0.2341495125019111,0.3608247422680412,0.3690818172145973,0.4545454545454546,0.2878332788533295,0.104018661859824,3
1403,Nicki Minaj,Pills N Potions,2014,24,2014-06-27,18,Rap,0.008300305988455924,0.3184421534936999,0.582934354718587,0.1818181818181818,0.745903206507996,0.1411303149188845,1
1404,Enrique Iglesias,Finally Found You,2012,24,2012-10-12,14,"Electro House,Dance-Pop,Pop",0.01114284851882266,0.5830469644902634,0.8776465581444833,0.5454545454545454,0.4887164716693701,0.6670554554129997,4
1405,Paramore,The Only Exception,2010,24,2010-08-26,20,"Pop-Rock,Adult Contemporary,Adult Alternative,Easy Listening,Alternative,Acoustic,Ballad,Pop-Punk,Rock",0.1472372408899784,0.3883161512027491,0.5393126928396638,0.3636363636363636,0.5488932335835301,0.1846039656452126,3
1406,3 Doors Down,Be Like That,2001,24,2001-11-06,21,"Post-Grunge,Alternative Rock,Rock",0.005396413619304291,0.4284077892325314,0.6872007660389404,0.6363636363636364,0.2915029696741684,0.2874562612660375,0
1407,Keith Urban,Blue Ain't Your Color,2016,24,2016-12-03,21,Country,0.6308784699775566,0.6609392898052691,0.3829130758591339,0.6363636363636364,0.2080437155773749,0.4708938606722511,2
1408,Daddy Yankee,Rompe,2006,24,2006-04-12,28,"Latin Pop,Reggaeton,Latin Music,En Espa\xc3\xb1ol,Rap",0.07433318246726311,0.6678121420389461,0.8531758697733801,0.8181818181818182,0.7853940137783009,0.5281518396776588,0
1409,J. Cole,Ville Mentality,2016,24,2016-12-31,2,Rap,0.7617581260519963,0.8671248568155784,0.350994786679434,0.6363636363636364,0.439080048600275,0.6437281306330187,2
1410,Kanye West,Wouldn't Leave,2018,24,2018-06-16,2,Rap,0.5061337977816062,0.5074455899198168,0.3999361634216407,0.2727272727272727,0.7124565958837787,0.3362315767150886,3
1411,Shawn Mendes,Life Of The Party,2014,24,2014-07-11,2,"Canada,Pop",0.06778919966354112,0.6334478808705611,0.5946377274178104,0.9090909090909092,0.4024941562486508,0.1337079843070724,2
1412,Unk,2 Step,2007,24,2007-06-20,21,Rap,0.05960922115888864,0.7445589919816724,0.7882753484413235,1.0,0.1744490838108043,0.6469091294666525,4
1413,John Legend,Ordinary People,2005,24,2005-03-23,20,R&;B,0.9498976316590036,0.4077892325315006,0.08075327162464092,0.9090909090909092,0.1128229482111028,0.3447142402714452,2
1414,Maroon 5,Wait,2018,24,2018-06-09,24,"R&;B,Pop",0.09805512013075532,0.6208476517754868,0.5818704117459303,0.7272727272727273,0.4771831576610192,0.4422648711695473,2
1415,Christina Aguilera,Candyman,2007,25,2007-03-28,17,Pop,0.01277884421975316,0.6563573883161511,0.7797638046600702,0.7272727272727273,0.7663671294383214,0.7264341003074966,4
1416,Lloyd,Southside,2004,25,2004-08-04,20,"R&;B,Rap",0.385479114837982,0.6586483390607101,0.370145760187254,0.8181818181818182,0.1621386588050993,0.4380235393913689,2
1417,Thomas Rhett,It Goes Like This,2013,25,2013-10-11,22,Country,0.1196298134367763,0.4925544100801832,0.8308330673475902,1.0,0.736022795255922,0.499522850174955,0
1418,Rihanna,What Now,2013,25,2013-12-06,8,"R&;B,Pop",0.04866849990891594,0.3310423825887743,0.6808171082030002,0.7272727272727273,0.8106624562875062,0.2036899586470152,0
1419,Backstreet Boys,Larger Than Life,1999,25,1999-11-08,19,"Boy Band,Pop",0.1053148510536344,0.6174112256586484,0.9691456537929566,0.9090909090909092,0.3658095831354578,0.7921747428692609,4
1420,Bon Jovi,Livin' On A Prayer,2013,25,2013-11-29,22,"Hard Rock,Glam Rock,Rock",0.03977277328510636,0.5040091638029781,0.8297691243749334,0.0,0.4562690037560365,0.8112607358710635,1
1421,Jonas Brothers,When You Look Me In The Eyes,2008,25,2008-03-06,17,"Pop,Ballad,Pop-Rock",0.02474206278280742,0.3276059564719359,0.7563570592616236,0.1818181818181818,0.5379643392397879,0.5005831831194996,1
1422,The Script,Hall Of Fame,2013,25,2013-02-22,25,"Ireland,Pop-Rock,Philosophy,Pop,Rock",0.06676670235045956,0.3528064146620847,0.8691350143632302,0.9090909090909092,0.2225559550755833,0.6310041352984836,4
1423,Lee Brice,Rumor,2019,25,2019-06-29,16,Country,0.7658481153043227,0.6208476517754868,0.5361208639216939,0.8181818181818182,0.5689994387531685,0.5981338140176016,2
1424,Hannah Montana,Life's What You Make It,2007,25,2007-07-11,4,"Disney,Soundtrack,Pop",0.05306523835516665,0.5899198167239404,0.9414831365038834,0.0,0.5876501026896674,0.8642773830982928,1
1425,Zac Brown Band,Toes,2009,25,2009-11-05,20,"Country,Rock",0.669733367874656,0.7869415807560137,0.7478455154803703,1.0,0.5011810853650263,0.8335277277064999,4
1426,Travis Scott,Yosemite,2018,25,2018-08-18,18,"Atlanta,Canada,Memes,Trap,Rap",0.2893643674083153,0.7697594501718213,0.5297372060857537,0.0,0.4892653834055964,0.1156823242498144,3
1427,112,Anywhere,1999,25,1999-07-12,25,"R&;B,Rap",0.1779121602824252,0.5486827033218786,0.4712203425896372,0.4545454545454546,0.4755549250951344,0.8780617113773725,4
